Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Pct,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Store_Name,Customer_Gender,Customer_Age_Group,Customer_Rating,Year,Month,Month_Name,Day_of_Week,Hour,Quarter,Is_Weekend
TXN-2025760,CUST-UNKNOWN,Electronics,Lenovo Laptop Bag,3,3341.01,0,10023.03,2025-08-08 16:14:00,Islamabad,Cash,NovaMart Central,Unknown,18-24,4,2025,8,Aug,Friday,16,3,0
TXN-2025627,CUST-01721,Clothing,Women's Kameez Printed,2,2349.04,0,4698.08,2025-10-27 15:02:00,Lahore,JazzCash,NovaMart Outlet,Male,18-24,5,2025,10,Oct,Monday,15,4,0
TXN-2025309,CUST-02827,Electronics,Samsung Galaxy A14,1,46328.95,15,39379.61,2025-09-18 15:47:00,Multan,Cash,NovaMart Central,Male,25-34,4,2025,9,Sep,Thursday,15,3,0
TXN-2025944,CUST-01583,Electronics,Samsung Galaxy A14,4,51606.94,0,206427.76,2025-09-23 11:47:00,Quetta,Credit Card,NovaMart Central,Female,55+,2,2025,9,Sep,Tuesday,11,3,0
TXN-2025908,CUST-00592,Sports & Fitness,Wilson Badminton Racket,1,2642.48,0,2642.48,2025-04-24 10:04:00,Karachi,Cash,NovaMart Outlet,Male,25-34,4,2025,4,Apr,Thursday,10,2,0
TXN-2026025,CUST-01128,Clothing,Formal Dress Shirt,2,1813.94,0,3627.88,2025-05-30 16:01:00,Karachi,Bank Transfer,NovaMart Outlet,Female,35-44,3,2025,5,May,Friday,16,2,0
TXN-2025276,CUST-02446,Clothing,Denim Jeans Slim Fit,1,2818.99,0,2818.99,2025-08-10 14:16:00,Quetta,EasyPaisa,NovaMart Premium,Female,25-34,5,2025,8,Aug,Sunday,14,3,1
TXN-2026081,CUST-01257,Groceries,Nestle Everyday Tea Whitener 400g,2,419.73,5,797.49,2025-01-03 16:45:00,Karachi,EasyPaisa,NovaMart Premium,Male,35-44,4,2025,1,Jan,Friday,16,1,0
TXN-2025337,CUST-01207,Health & Beauty,Gillette Fusion Razor,4,1567.82,0,6271.28,2025-08-21 17:42:00,Karachi,Credit Card,NovaMart Premium,Female,35-44,4,2025,8,Aug,Thursday,17,3,0
TXN-2025809,CUST-00050,Clothing,Denim Jeans Slim Fit,1,2316.38,0,2316.38,2025-06-24 13:00:00,Multan,Debit Card,NovaMart Outlet,Female,18-24,5,2025,6,Jun,Tuesday,13,2,0
TXN-2025896,CUST-02234,Groceries,Lays Chips Family Pack,1,175.54,5,166.76,2025-05-31 12:48:00,Multan,Credit Card,NovaMart Express,Male,25-34,4,2025,5,May,Saturday,12,2,1
TXN-2025210,CUST-00587,Groceries,Sunflower Oil 5L,1,2147.0,0,2147.0,2025-10-19 20:04:00,Karachi,EasyPaisa,NovaMart Outlet,Male,55+,4,2025,10,Oct,Sunday,20,4,1
TXN-2025721,CUST-02144,Groceries,Tapal Danedar Tea 900g,2,754.62,10,1358.32,2025-04-01 19:37:00,Islamabad,Credit Card,NovaMart Premium,Male,55+,4,2025,4,Apr,Tuesday,19,2,0
TXN-2025552,CUST-00638,Electronics,Xiaomi Power Bank 20000mAh,1,4713.05,5,4477.4,2025-05-01 16:55:00,Rawalpindi,Cash,NovaMart Outlet,Female,25-34,4,2025,5,May,Thursday,16,2,0
TXN-2025568,CUST-02973,Groceries,Basmati Rice 5kg,4,1325.83,0,5303.32,2025-05-03 21:36:00,Lahore,Cash,NovaMart Outlet,Female,35-44,4,2025,5,May,Saturday,21,2,1
TXN-2025969,CUST-02079,Toys & Kids,Remote Control Car,1,5252.01,0,5252.01,2025-07-20 16:18:00,Karachi,Debit Card,NovaMart Premium,Male,35-44,4,2025,7,Jul,Sunday,16,3,1
TXN-2025299,CUST-02388,Groceries,Nestle Everyday Tea Whitener 400g,2,364.27,0,728.54,2025-12-26 12:28:00,Islamabad,JazzCash,NovaMart Outlet,Male,35-44,5,2025,12,Dec,Friday,12,4,0
TXN-2025232,CUST-UNKNOWN,Home & Kitchen,Pillow Set 2pcs,3,1608.74,0,4584.91,2025-10-28 17:35:00,Faisalabad,Cash,NovaMart Premium,Unknown,25-34,4,2025,10,Oct,Tuesday,17,4,0
TXN-2025554,CUST-00451,Clothing,Formal Dress Shirt,5,2890.96,0,14454.8,2025-07-22 16:04:00,Islamabad,JazzCash,NovaMart Central,Male,35-44,4,2025,7,Jul,Tuesday,16,3,0
TXN-2025430,CUST-01180,Home & Kitchen,Bed Sheet King Size,1,4285.75,0,4285.75,2025-12-02 16:27:00,Islamabad,EasyPaisa,NovaMart Express,Female,25-34,4,2025,12,Dec,Tuesday,16,4,0
TXN-2025084,CUST-02954,Health & Beauty,Ponds Moisturizer 200ml,4,865.48,5,3288.82,2025-03-05 11:54:00,Rawalpindi,Cash,NovaMart Express,Male,45-54,5,2025,3,Mar,Wednesday,11,1,0
TXN-2026007,CUST-01779,Groceries,Rooh Afza 750ml,1,306.04,0,306.04,2025-11-15 14:57:00,Lahore,Credit Card,NovaMart Outlet,Male,18-24,5,2025,11,Nov,Saturday,14,4,1
TXN-2025843,CUST-02074,Toys & Kids,Ludo Deluxe Board Game,2,743.42,0,1486.84,2025-07-24 14:38:00,Rawalpindi,Cash,NovaMart Central,Male,35-44,5,2025,7,Jul,Thursday,14,3,0
TXN-2025949,CUST-00088,Sports & Fitness,Skipping Rope Steel,2,426.9,0,853.8,2025-10-26 14:49:00,Multan,Debit Card,NovaMart Premium,Male,18-24,4,2025,10,Oct,Sunday,14,4,1
TXN-2025297,CUST-02553,Sports & Fitness,Cycling Gloves,1,714.29,5,678.58,2025-11-30 16:07:00,Multan,Cash,NovaMart Outlet,Female,35-44,5,2025,11,Nov,Sunday,16,4,1
TXN-2025920,CUST-02804,Stationery,Casio fx-82 Calculator,1,2384.32,5,2265.1,2025-10-05 10:46:00,Peshawar,Cash,NovaMart Express,Female,18-24,4,2025,10,Oct,Sunday,10,4,1
TXN-2025479,CUST-01535,Groceries,Lays Chips Family Pack,1,186.13,10,167.52,2025-04-08 17:13:00,Lahore,Cash,NovaMart Central,Female,25-34,4,2025,4,Apr,Tuesday,17,2,0
TXN-2025440,CUST-01528,Health & Beauty,Ponds Moisturizer 200ml,2,922.58,0,1845.16,2025-09-18 14:21:00,Peshawar,Credit Card,NovaMart Central,Female,55+,3,2025,9,Sep,Thursday,14,3,0
TXN-2025193,CUST-UNKNOWN,Clothing,Winter Jacket,1,6812.09,0,6812.09,2025-07-06 10:21:00,Lahore,Cash,NovaMart Outlet,Unknown,25-34,4,2025,7,Jul,Sunday,10,3,1
TXN-2026089,CUST-00969,Groceries,Lays Chips Family Pack,1,184.51,5,175.28,2025-09-12 14:35:00,Karachi,Debit Card,NovaMart Premium,Male,45-54,5,2025,9,Sep,Friday,14,3,0
TXN-2025077,CUST-00968,Clothing,Denim Jeans Slim Fit,2,2337.48,0,4674.96,2025-10-13 16:25:00,Karachi,JazzCash,NovaMart Express,Female,45-54,5,2025,10,Oct,Monday,16,4,0
TXN-2025985,CUST-00591,Sports & Fitness,Dumbbell Set 10kg Pair,1,4863.99,0,4863.99,2025-06-16 10:13:00,Islamabad,Debit Card,NovaMart Outlet,Female,35-44,5,2025,6,Jun,Monday,10,2,0
TXN-2025139,CUST-02322,Clothing,Men's Polo Shirt,3,1433.16,0,4299.48,2025-01-30 11:59:00,Karachi,Cash,NovaMart Express,Female,55+,4,2025,1,Jan,Thursday,11,1,0
TXN-2025287,CUST-00328,Stationery,Sticky Notes 3x3 4pads,2,263.1,0,526.2,2025-01-07 11:12:00,Lahore,Debit Card,NovaMart Outlet,Male,18-24,5,2025,1,Jan,Tuesday,11,1,0
TXN-2025895,CUST-00271,Clothing,Winter Jacket,2,5583.22,0,11166.44,2025-03-29 15:46:00,Karachi,Bank Transfer,NovaMart Express,Male,45-54,1,2025,3,Mar,Saturday,15,1,1
TXN-2025828,CUST-02466,Clothing,Men's Polo Shirt,1,1602.87,0,1602.87,2025-08-02 17:14:00,Lahore,Credit Card,NovaMart Outlet,Female,45-54,4,2025,8,Aug,Saturday,17,3,1
TXN-2025243,CUST-01302,Sports & Fitness,Wilson Badminton Racket,1,3360.94,0,3360.94,2025-08-21 16:18:00,Karachi,Debit Card,NovaMart Express,Male,25-34,2,2025,8,Aug,Thursday,16,3,0
TXN-2025142,CUST-UNKNOWN,Groceries,Sunflower Oil 5L,1,1802.08,0,1802.08,2025-12-26 16:47:00,Lahore,Cash,NovaMart Outlet,Unknown,25-34,4,2025,12,Dec,Friday,16,4,0
TXN-2025307,CUST-02528,Clothing,Men's Polo Shirt,5,2403.07,0,12015.35,2025-07-16 15:10:00,Faisalabad,Cash,NovaMart Outlet,Male,18-24,5,2025,7,Jul,Wednesday,15,3,0
TXN-2026085,CUST-00360,Clothing,Sports T-Shirt,4,1570.38,0,6281.52,2025-07-13 15:50:00,Multan,Bank Transfer,NovaMart Express,Female,25-34,4,2025,7,Jul,Sunday,15,3,1
TXN-2025140,CUST-01337,Health & Beauty,Dettol Handwash 500ml,5,330.08,0,1650.4,2025-07-22 19:21:00,Islamabad,JazzCash,NovaMart Outlet,Female,35-44,4,2025,7,Jul,Tuesday,19,3,0
TXN-2026071,CUST-00725,Groceries,Brooke Bond Supreme 200g,2,306.87,0,613.74,2025-03-14 16:25:00,Faisalabad,Cash,NovaMart Premium,Female,55+,4,2025,3,Mar,Friday,16,1,0
TXN-2026046,CUST-02109,Sports & Fitness,Dumbbell Set 10kg Pair,4,4033.53,0,16134.12,2025-10-26 21:20:00,Lahore,Credit Card,NovaMart Central,Male,45-54,5,2025,10,Oct,Sunday,21,4,1
TXN-2025695,CUST-UNKNOWN,Health & Beauty,Colgate Toothpaste 150g,3,226.44,0,679.32,2025-10-31 17:33:00,Karachi,Cash,NovaMart Express,Unknown,45-54,4,2025,10,Oct,Friday,17,4,0
TXN-2025382,CUST-02448,Health & Beauty,Dettol Handwash 500ml,4,321.73,0,1286.92,2025-09-08 18:50:00,Karachi,Cash,NovaMart Outlet,Female,25-34,4,2025,9,Sep,Monday,18,3,0
TXN-2025728,CUST-00874,Groceries,Sunflower Oil 5L,2,2104.18,0,4208.36,2025-01-11 19:32:00,Peshawar,Credit Card,NovaMart Express,Male,25-34,3,2025,1,Jan,Saturday,19,1,1
TXN-2025274,CUST-UNKNOWN,Stationery,Stapler Heavy Duty,1,808.16,0,808.16,2025-10-05 11:59:00,Islamabad,Cash,NovaMart Premium,Unknown,35-44,4,2025,10,Oct,Sunday,11,4,1
TXN-2025954,CUST-01032,Clothing,Casual Sneakers,3,3794.76,15,9676.64,2025-07-21 11:53:00,Multan,JazzCash,NovaMart Central,Female,35-44,5,2025,7,Jul,Monday,11,3,0
TXN-2025406,CUST-01219,Groceries,Sunflower Oil 5L,1,2013.96,0,2013.96,2025-11-08 13:24:00,Karachii,Bank Transfer,NovaMart Express,Female,25-34,5,2025,11,Nov,Saturday,13,4,1
TXN-2025946,CUST-01954,Clothing,Winter Jacket,5,5516.4,0,27582.0,2025-09-21 19:39:00,Lahore,Debit Card,NovaMart Express,Female,45-54,4,2025,9,Sep,Sunday,19,3,1
TXN-2025559,CUST-00276,Toys & Kids,Barbie Fashion Doll,3,2588.86,20,6213.26,2025-05-12 19:17:00,Multan,Cash,NovaMart Outlet,Male,25-34,5,2025,5,May,Monday,19,2,0
TXN-2025691,CUST-01916,Sports & Fitness,Football Size 5,2,2007.45,0,4014.9,2025-09-19 13:44:00,Peshawar,JazzCash,NovaMart Express,Male,35-44,3,2025,9,Sep,Friday,13,3,0
TXN-2025590,CUST-00649,Clothing,Denim Jeans Slim Fit,2,3387.4,10,6097.32,2025-06-21 19:51:00,Karachi,Credit Card,NovaMart Central,Female,35-44,4,2025,6,Jun,Saturday,19,2,1
TXN-2025833,CUST-02290,Health & Beauty,Ponds Moisturizer 200ml,5,867.81,0,4339.05,2025-02-25 19:45:00,Faisalabad,JazzCash,NovaMart Outlet,Male,45-54,5,2025,2,Feb,Tuesday,19,1,0
TXN-2025558,CUST-02560,Electronics,"Haier LED TV 32""",2,43373.52,0,86747.04,2025-03-04 13:18:00,Islamabad,Debit Card,NovaMart Premium,Female,25-34,5,2025,3,Mar,Tuesday,13,1,0
TXN-2025185,CUST-02424,Clothing,Men's Polo Shirt,4,2193.26,5,8334.39,2025-04-06 11:42:00,Sialkot,Credit Card,NovaMart Premium,Male,25-34,4,2025,4,Apr,Sunday,11,2,1
TXN-2025209,CUST-UNKNOWN,Clothing,Kids Tracksuit,1,1595.37,0,1435.83,2025-09-25 20:43:00,Lahore,Cash,NovaMart Central,Unknown,35-44,4,2025,9,Sep,Thursday,20,3,0
TXN-2025179,CUST-00374,Clothing,Winter Jacket,1,7483.69,10,6735.32,2025-07-04 16:49:00,Lahore,JazzCash,NovaMart Express,Male,25-34,5,2025,7,Jul,Friday,16,3,0
TXN-2025875,CUST-00629,Home & Kitchen,Anex Blender AG-6122,2,4241.59,15,7210.7,2025-06-26 16:22:00,Multan,Credit Card,NovaMart Central,Male,35-44,4,2025,6,Jun,Thursday,16,2,0
TXN-2025650,CUST-01823,Groceries,Tapal Danedar Tea 900g,1,836.66,10,752.99,2025-08-22 16:28:00,Sialkot,Cash,NovaMart Express,Female,45-54,3,2025,8,Aug,Friday,16,3,0
TXN-2025712,CUST-01639,Sports & Fitness,Cycling Gloves,2,901.38,0,1802.76,2025-10-09 14:23:00,Lahore,JazzCash,NovaMart Express,Female,45-54,4,2025,10,Oct,Thursday,14,4,0
TXN-2025079,CUST-02378,Groceries,Sunflower Oil 5L,1,1924.16,0,1924.16,2025-02-16 15:19:00,Peshawar,Cash,NovaMart Outlet,Male,35-44,4,2025,2,Feb,Sunday,15,1,1
TXN-2025858,CUST-02247,Groceries,Sunflower Oil 5L,1,1990.55,0,1990.55,2025-10-14 13:03:00,Karachi,Credit Card,NovaMart Central,Male,18-24,2,2025,10,Oct,Tuesday,13,4,0
TXN-2025211,CUST-00531,Electronics,JBL Bluetooth Speaker,1,5440.24,0,5440.24,2025-06-28 17:49:00,Karachi,JazzCash,NovaMart Central,Male,35-44,5,2025,6,Jun,Saturday,17,2,1
TXN-2025947,CUST-02079,Home & Kitchen,Pillow Set 2pcs,1,1387.0,5,1317.65,2025-11-30 16:57:00,Karachi,Debit Card,NovaMart Central,Female,35-44,1,2025,11,Nov,Sunday,16,4,1
TXN-2026074,CUST-UNKNOWN,Stationery,A4 Paper Ream 500sheets,1,949.2,0,949.2,2025-01-22 21:06:00,Lahore,Cash,NovaMart Outlet,Unknown,18-24,4,2025,1,Jan,Wednesday,21,1,0
TXN-2026099,CUST-00887,Groceries,Olpers Full Cream Milk 1L,1,198.14,0,198.14,2025-04-19 15:00:00,Karachi,EasyPaisa,NovaMart Premium,Male,18-24,5,2025,4,Apr,Saturday,15,2,1
TXN-2025756,CUST-00045,Electronics,Anker USB-C Charger,1,898.31,5,853.39,2025-03-21 15:37:00,Rawalpindi,Debit Card,NovaMart Premium,Male,25-34,5,2025,3,Mar,Friday,15,1,0
TXN-2025040,CUST-00058,Clothing,Formal Dress Shirt,2,2131.8,10,3837.24,2025-04-11 12:34:00,Rawalpindi,Bank Transfer,NovaMart Premium,Male,25-34,4,2025,4,Apr,Friday,12,2,0
TXN-2025031,CUST-00119,Groceries,Rooh Afza 750ml,1,300.9,15,255.76,2025-10-31 17:54:00,Peshawar,Debit Card,NovaMart Outlet,Male,35-44,4,2025,10,Oct,Friday,17,4,0
TXN-2025874,CUST-01653,Groceries,Basmati Rice 5kg,1,1596.84,5,1517.0,2025-08-03 14:12:00,Lahore,Cash,NovaMart Outlet,Male,35-44,4,2025,8,Aug,Sunday,14,3,1
TXN-2025137,CUST-00230,Groceries,Nestle Everyday Tea Whitener 400g,3,371.0,0,1113.0,2025-07-03 14:25:00,Sialkot,Debit Card,NovaMart Outlet,Male,18-24,4,2025,7,Jul,Thursday,14,3,0
TXN-2025055,CUST-02319,Electronics,JBL Bluetooth Speaker,4,6681.24,0,26724.96,2025-12-03 15:06:00,Multan,Cash,NovaMart Outlet,Female,25-34,3,2025,12,Dec,Wednesday,15,4,0
TXN-2025902,CUST-00749,Clothing,Denim Jeans Slim Fit,2,3876.54,10,6977.77,2025-01-01 21:20:00,Lahore,Cash,NovaMart Central,Female,45-54,4,2025,1,Jan,Wednesday,21,1,0
TXN-2025324,CUST-00847,Clothing,Kids Tracksuit,1,1154.04,0,1154.04,2025-11-24 14:36:00,Islamabad,Cash,NovaMart Central,Male,25-34,3,2025,11,Nov,Monday,14,4,0
TXN-2025527,CUST-00290,Groceries,Tapal Danedar Tea 900g,2,739.1,0,1478.2,2025-10-18 13:22:00,Islamabad,EasyPaisa,NovaMart Express,Female,55+,3,2025,10,Oct,Saturday,13,4,1
TXN-2025631,CUST-01180,Clothing,Kids Tracksuit,2,1041.18,0,2082.36,2025-10-03 12:33:00,Peshawar,Cash,NovaMart Express,Female,25-34,4,2025,10,Oct,Friday,12,4,0
TXN-2025523,CUST-00262,Home & Kitchen,Dawlance Microwave 25L,3,22282.61,0,66847.83,2025-08-21 17:19:00,Lahore,JazzCash,NovaMart Outlet,Female,35-44,4,2025,8,Aug,Thursday,17,3,0
TXN-2025364,CUST-00225,Electronics,"Haier LED TV 32""",2,40309.28,0,80618.56,2025-07-06 18:23:00,Lahore,JazzCash,NovaMart Premium,Male,45-54,2,2025,7,Jul,Sunday,18,3,1
TXN-2025678,CUST-01505,Groceries,Rooh Afza 750ml,4,324.54,0,1298.16,2025-08-11 11:39:00,Karachi,Cash,NovaMart Premium,Female,45-54,5,2025,8,Aug,Monday,11,3,0
TXN-2025004,CUST-00670,Groceries,Rooh Afza 750ml,1,291.39,5,276.82,2025-02-28 13:06:00,Faisalabad,Debit Card,NovaMart Express,Male,35-44,3,2025,2,Feb,Friday,13,1,0
TXN-2025540,CUST-02049,Sports & Fitness,Resistance Bands Set,4,1251.3,10,4504.68,2025-07-16 16:51:00,Lahore,Cash,NovaMart Premium,Male,45-54,3,2025,7,Jul,Wednesday,16,3,0
TXN-2025543,CUST-01247,Home & Kitchen,Anex Blender AG-6122,2,3694.46,5,7019.47,2025-04-30 12:01:00,Sialkot,Cash,NovaMart Central,Female,35-44,4,2025,4,Apr,Wednesday,12,2,0
TXN-2025431,CUST-01935,Clothing,Sports T-Shirt,3,1545.21,5,4403.85,2025-12-07 15:28:00,Islamabad,EasyPaisa,NovaMart Premium,Female,55+,5,2025,12,Dec,Sunday,15,4,1
TXN-2025966,CUST-01541,Toys & Kids,Stuffed Teddy Bear 30cm,1,1086.99,10,978.29,2025-12-19 16:40:00,Islamabad,EasyPaisa,NovaMart Central,Male,45-54,1,2025,12,Dec,Friday,16,4,0
TXN-2025738,CUST-00913,Groceries,Brooke Bond Supreme 200g,1,333.36,0,333.36,2025-06-03 12:36:00,Rawalpindi,Credit Card,NovaMart Premium,Male,25-34,4,2025,6,Jun,Tuesday,12,2,0
TXN-2026080,CUST-02243,Stationery,Spiral Notebook A5,1,269.05,0,269.05,2025-06-12 18:15:00,Karachi,Bank Transfer,NovaMart Outlet,Male,35-44,4,2025,6,Jun,Thursday,18,2,0
TXN-2025941,CUST-01627,Home & Kitchen,Anex Blender AG-6122,2,3299.13,10,5938.43,2025-10-22 13:23:00,Peshawar,Debit Card,NovaMart Express,Female,18-24,4,2025,10,Oct,Wednesday,13,4,0
TXN-2025295,CUST-02341,Clothing,Casual Sneakers,3,6413.12,5,18277.39,2025-10-05 14:44:00,Karachi,Credit Card,NovaMart Outlet,Female,18-24,4,2025,10,Oct,Sunday,14,4,1
TXN-2025929,CUST-01500,Health & Beauty,Colgate Toothpaste 150g,2,208.36,0,416.72,2025-06-21 14:23:00,Karachi,Cash,NovaMart Central,Male,55+,4,2025,6,Jun,Saturday,14,2,1
TXN-2025766,CUST-00921,Clothing,Sports T-Shirt,1,1272.98,15,1082.03,2025-02-23 16:56:00,Karachi,EasyPaisa,NovaMart Premium,Female,35-44,5,2025,2,Feb,Sunday,16,1,1
TXN-2025059,CUST-00542,Home & Kitchen,Anex Blender AG-6122,1,3601.61,5,3421.53,2025-05-22 18:49:00,Multan,Cash,NovaMart Express,Female,25-34,4,2025,5,May,Thursday,18,2,0
TXN-2025322,CUST-00587,Health & Beauty,Dettol Handwash 500ml,1,324.38,0,324.38,2025-05-07 16:11:00,Islamabad,Cash,NovaMart Premium,Female,45-54,4,2025,5,May,Wednesday,16,2,0
TXN-2025482,CUST-00704,Groceries,Olpers Full Cream Milk 1L,4,187.96,0,751.84,2025-03-04 17:11:00,Karachi,Cash,NovaMart Central,Male,35-44,4,2025,3,Mar,Tuesday,17,1,0
TXN-2025360,CUST-02368,Electronics,Anker USB-C Charger,3,895.55,0,2686.65,2025-06-09 13:08:00,Karachi,Credit Card,NovaMart Express,Female,35-44,5,2025,6,Jun,Monday,13,2,0
TXN-2025064,CUST-00208,Groceries,Rooh Afza 750ml,1,284.24,20,227.39,2025-08-15 20:54:00,Hyderabad,JazzCash,NovaMart Central,Male,35-44,4,2025,8,Aug,Friday,20,3,0
TXN-2025389,CUST-02437,Electronics,Xiaomi Power Bank 20000mAh,2,3841.0,0,7682.0,2025-08-22 11:28:00,Quetta,Bank Transfer,NovaMart Express,Male,25-34,3,2025,8,Aug,Friday,11,3,0
TXN-2025629,CUST-02328,Groceries,Nestle Everyday Tea Whitener 400g,1,356.02,15,302.62,2025-05-16 15:18:00,Karachi,Cash,NovaMart Outlet,Male,55+,4,2025,5,May,Friday,15,2,0
TXN-2025410,CUST-UNKNOWN,Groceries,Nestle Everyday Tea Whitener 400g,1,351.45,0,333.88,2025-04-03 15:11:00,Rawalpindi,Cash,NovaMart Express,Unknown,55+,4,2025,4,Apr,Thursday,15,2,0
TXN-2025101,CUST-00513,Health & Beauty,Gillette Fusion Razor,1,1298.79,5,1233.85,2025-07-17 20:03:00,Lahore,EasyPaisa,NovaMart Premium,Female,45-54,4,2025,7,Jul,Thursday,20,3,0
TXN-2025169,CUST-01271,Electronics,JBL Bluetooth Speaker,1,5332.4,0,5332.4,2025-05-21 17:49:00,Karachi,JazzCash,NovaMart Central,Female,25-34,4,2025,5,May,Wednesday,17,2,0
TXN-2025576,CUST-02801,Clothing,Men's Polo Shirt,3,2484.15,0,7452.45,2025-08-02 16:30:00,Multan,JazzCash,NovaMart Central,Female,25-34,3,2025,8,Aug,Saturday,16,3,1
TXN-2025751,CUST-01748,Groceries,Olpers Full Cream Milk 1L,3,190.21,0,570.63,2025-08-04 17:41:00,Rawalpindi,Debit Card,NovaMart Premium,Female,45-54,4,2025,8,Aug,Monday,17,3,0
TXN-2025725,CUST-02222,Groceries,Sunflower Oil 5L,3,2014.77,0,6044.31,2025-09-10 11:14:00,Rawalpindi,Cash,NovaMart Central,Male,25-34,4,2025,9,Sep,Wednesday,11,3,0
TXN-2025561,CUST-00833,Home & Kitchen,Pillow Set 2pcs,2,1507.7,0,3015.4,2025-04-13 15:31:00,Rawalpindi,Debit Card,NovaMart Central,Male,45-54,3,2025,4,Apr,Sunday,15,2,1
TXN-2025355,CUST-02501,Sports & Fitness,Football Size 5,3,2216.22,10,5983.79,2025-01-29 15:00:00,Faisalabad,Cash,NovaMart Express,Female,35-44,4,2025,1,Jan,Wednesday,15,1,0
TXN-2025437,CUST-02588,Sports & Fitness,Yoga Mat 6mm,1,1584.78,20,1267.82,2025-09-26 17:01:00,Karachi,Cash,NovaMart Central,Male,35-44,4,2025,9,Sep,Friday,17,3,0
TXN-2025716,CUST-00289,Home & Kitchen,Prestige Pressure Cooker 5L,2,3093.84,0,6187.68,2025-08-17 17:51:00,Multan,Debit Card,NovaMart Outlet,Female,45-54,5,2025,8,Aug,Sunday,17,3,1
TXN-2025661,CUST-01985,Stationery,Camlin Geometry Box,2,412.89,0,825.78,2025-02-23 18:20:00,Rawalpindi,EasyPaisa,NovaMart Express,Male,35-44,4,2025,2,Feb,Sunday,18,1,1
TXN-2025244,CUST-01966,Home & Kitchen,Kitchen Knife Set,5,1365.39,0,6826.95,2025-08-15 14:42:00,Lahore,JazzCash,NovaMart Premium,Female,25-34,4,2025,8,Aug,Friday,14,3,0
TXN-2025462,CUST-02428,Toys & Kids,Art & Craft Kit,4,1966.22,0,7864.88,2025-06-03 19:51:00,Lahore,Cash,NovaMart Central,Male,18-24,4,2025,6,Jun,Tuesday,19,2,0
TXN-2025718,CUST-01877,Health & Beauty,Colgate Toothpaste 150g,2,205.65,0,411.3,2025-02-04 12:16:00,Lahore,Credit Card,NovaMart Central,Female,18-24,4,2025,2,Feb,Tuesday,12,1,0
TXN-2025429,CUST-UNKNOWN,Stationery,Camlin Geometry Box,3,294.37,0,883.11,2025-04-07 14:53:00,Lahore,Cash,NovaMart Outlet,Unknown,18-24,4,2025,4,Apr,Monday,14,2,0
TXN-2025645,CUST-02804,Groceries,Tapal Danedar Tea 900g,1,738.93,0,738.93,2025-10-18 14:04:00,Karachi,EasyPaisa,NovaMart Express,Male,25-34,5,2025,10,Oct,Saturday,14,4,1
TXN-2025498,CUST-01732,Clothing,Winter Jacket,5,6517.48,0,32587.4,2025-03-24 13:27:00,Peshawar,Credit Card,NovaMart Outlet,Female,25-34,3,2025,3,Mar,Monday,13,1,0
TXN-2025067,CUST-00331,Electronics,Anker USB-C Charger,5,1120.63,0,5603.15,2025-06-17 16:28:00,Islamabad,Credit Card,NovaMart Central,Male,35-44,5,2025,6,Jun,Tuesday,16,2,0
TXN-2025586,CUST-02265,Toys & Kids,Water Gun Set,1,555.18,0,555.18,2025-07-05 20:24:00,Multan,Credit Card,NovaMart Premium,Female,45-54,4,2025,7,Jul,Saturday,20,3,1
TXN-2025068,CUST-01762,Home & Kitchen,Kitchen Knife Set,2,1066.63,0,2133.26,2025-06-20 12:08:00,Islamabad,Credit Card,NovaMart Express,Male,45-54,5,2025,6,Jun,Friday,12,2,0
TXN-2025717,CUST-01756,Home & Kitchen,Anex Blender AG-6122,3,3770.08,0,11310.24,2025-07-31 13:45:00,Peshawar,JazzCash,NovaMart Outlet,Male,25-34,5,2025,7,Jul,Thursday,13,3,0
TXN-2025594,CUST-00762,Clothing,Casual Sneakers,3,4380.42,5,12484.2,2025-11-27 11:10:00,Hyderabad,Credit Card,NovaMart Outlet,Male,18-24,5,2025,11,Nov,Thursday,11,4,0
TXN-2025013,CUST-00383,Electronics,Lenovo Laptop Bag,1,2710.27,0,2710.27,2025-07-24 14:55:00,Peshawar,Cash,NovaMart Central,Male,18-24,5,2025,7,Jul,Thursday,14,3,0
TXN-2025399,CUST-UNKNOWN,Groceries,Olpers Full Cream Milk 1L,2,215.24,0,430.48,2025-11-18 14:26:00,Karachi,Cash,NovaMart Outlet,Unknown,25-34,4,2025,11,Nov,Tuesday,14,4,0
TXN-2025044,CUST-01089,Groceries,Tapal Danedar Tea 900g,2,806.04,0,1612.08,2025-01-14 15:38:00,Faisalabad,EasyPaisa,NovaMart Express,Male,25-34,4,2025,1,Jan,Tuesday,15,1,0
TXN-2025332,CUST-00450,Home & Kitchen,Non-Stick Fry Pan,3,2601.93,0,7805.79,2025-12-30 14:05:00,Quetta,Bank Transfer,NovaMart Premium,Male,45-54,5,2025,12,Dec,Tuesday,14,4,0
TXN-2025683,CUST-02060,Groceries,Olpers Full Cream Milk 1L,5,217.33,0,1086.65,2025-07-07 16:56:00,Lahore,Cash,NovaMart Premium,Female,25-34,5,2025,7,Jul,Monday,16,3,0
TXN-2026008,CUST-02003,Groceries,Basmati Rice 5kg,3,1282.89,5,3656.24,2025-01-04 10:03:00,Lahore,Cash,NovaMart Central,Female,25-34,5,2025,1,Jan,Saturday,10,1,1
